id,name,category,brand,brandKey,modelKey,modelSlug,url,offers,stores,storeNames,minPrice,maxPrice,spreadPct,cheapestStore,priciestStore,inStock,hasImage,lastSeenAt,titles
5840,Soulblime Conos Pre-enrolados Pink 1 1/4,Conos y blunts,Soulblime,soulblime,soulblime-pre-roll-pink-1-1-4,soulblime-pre-roll-pink-1-1-4,/productos/soulblime/soulblime-pre-roll-pink-1-1-4,1,1,Fumetas,1790,1790,0,Fumetas,Fumetas,true,true,2026-05-09T05:57:43.706Z,Soulblime 6 Conos Pre-enrolados Pink 1 1/4
5838,Soulblime Conos Pre-enrolados Orgánicos 1 1/4,Conos y blunts,Soulblime,soulblime,soulblime-pre-roll-organicos-1-1-4,soulblime-pre-roll-organicos-1-1-4,/productos/soulblime/soulblime-pre-roll-organicos-1-1-4,1,1,Fumetas,1790,1790,0,Fumetas,Fumetas,true,true,2026-05-09T05:57:41.210Z,Soulblime 6 Conos Pre-enrolados Orgánicos 1 1/4
5830,G-Rollz Conos Pre-enrolados Pink 1 1/4,Conos y blunts,G-Rollz,g-rollz,g-rollz-pre-roll-pink-1-1-4,g-rollz-pre-roll-pink-1-1-4,/productos/g-rollz/g-rollz-pre-roll-pink-1-1-4,2,1,Fumetas,1990,1990,0,Fumetas,Fumetas,true,true,2026-05-18T06:49:43.743Z,G-Rollz 6 Conos Pre-enrolados Pink 1 1/4 | G-Rollz 6 Conos Pre Enrolados Bio Organic Hemp 1 1/4
5819,Guantes Para Limpieza X3- Thievery,Limpieza,THIEVERY,thievery,gloves,gloves,/productos/thievery/gloves,1,1,Astro Growshop,1990,1990,0,Astro Growshop,Astro Growshop,true,true,2026-05-08T21:48:25.813Z,Guantes Para Limpieza X3- Thievery
5842,Soulblime Kit Rellena Conos,Conos y blunts,Soulblime,soulblime,soulblime-kit-rellena-conos,soulblime-kit-rellena-conos,/productos/soulblime/soulblime-kit-rellena-conos,1,1,GrowBarato Chile,2000,2000,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-09T06:07:12.924Z,Soulblime Kit Rellena Conos | Preenrolados fáciles y rápidos
5833,G-Rollz Conos Pre-enrolados Bio Organic Green King Size,Conos y blunts,G-Rollz,g-rollz,g-rollz-pre-roll-bio-organic-green-king-size,g-rollz-pre-roll-bio-organic-green-king-size,/productos/g-rollz/g-rollz-pre-roll-bio-organic-green-king-size,1,1,Fumetas,2190,2190,0,Fumetas,Fumetas,true,true,2026-05-18T06:49:39.484Z,G-Rollz 3 Conos Pre Enrolados Bio Organic Green Hemp King Size
5841,Soulblime Conos Pre-enrolados Pink King Size,Conos y blunts,Soulblime,soulblime,soulblime-pre-roll-pink-king-size,soulblime-pre-roll-pink-king-size,/productos/soulblime/soulblime-pre-roll-pink-king-size,1,1,Fumetas,2390,2390,0,Fumetas,Fumetas,true,true,2026-05-09T05:57:44.679Z,Soulblime 6 Conos Pre-enrolados Pink King Size
5839,Soulblime Conos Pre-enrolados Orgánicos King Size,Conos y blunts,Soulblime,soulblime,soulblime-pre-roll-organicos-king-size,soulblime-pre-roll-organicos-king-size,/productos/soulblime/soulblime-pre-roll-organicos-king-size,1,1,Fumetas,2390,2390,0,Fumetas,Fumetas,true,true,2026-05-09T05:57:42.193Z,Soulblime 6 Conos Pre-enrolados Orgánicos King Size
5837,Soulblime Conos Pre-enrolados Blancos King Size,Conos y blunts,Soulblime,soulblime,soulblime-pre-roll-blancos-king-size,soulblime-pre-roll-blancos-king-size,/productos/soulblime/soulblime-pre-roll-blancos-king-size,1,1,Fumetas,2390,2390,0,Fumetas,Fumetas,true,true,2026-05-09T05:57:40.211Z,Soulblime 6 Conos Pre-enrolados Blancos King Size
5835,G-Rollz Blunt Hemp Wrap 4u,Conos y blunts,G-Rollz,g-rollz,g-rollz-wrap-4u,g-rollz-wrap-4u,/productos/g-rollz/g-rollz-wrap-4u,1,1,Piranha,2461,2461,0,Piranha,Piranha,true,true,2026-05-08T22:07:51.964Z,Blunt Hemp Wrap G-Rollz (4u) | PIRANHA
5834,G-Rollz Conos Pre-enrolados King Size Pink Banksy,Conos y blunts,G-Rollz,g-rollz,g-rollz-pre-roll-king-size-banksy,g-rollz-pre-roll-king-size-banksy,/productos/g-rollz/g-rollz-pre-roll-king-size-banksy,1,1,Piranha,2490,2490,0,Piranha,Piranha,true,true,2026-05-09T06:31:51.985Z,Conos PreEnrolados G-Rollz King Size Pink Banksy (3u)
5852,Vibes Cono Preenrolado Cubano 8g (1u),Conos y blunts,Vibes,vibes,pre-roll-cubano-8g,pre-roll-cubano-8g,/productos/vibes/pre-roll-cubano-8g,1,1,Piranha,2490,2490,0,Piranha,Piranha,true,true,2026-05-08T21:54:21.508Z,Cono Preenrolado Vibes Cubano 8g (1u)
5847,Gizeh Conos Pre-enrolados King Size Unbleached,Conos y blunts,Gizeh,gizeh,pre-roll-king-size-unbleached,pre-roll-king-size-unbleached,/productos/gizeh/pre-roll-king-size-unbleached,1,1,Fumetas,2690,2690,0,Fumetas,Fumetas,true,true,2026-05-09T05:57:35.459Z,Gizeh 3 Conos Pre-enrolados King Size Unbleached
5846,Gizeh Conos Pre-enrolados King Size Black,Conos y blunts,Gizeh,gizeh,pre-roll-king-size-black,pre-roll-king-size-black,/productos/gizeh/pre-roll-king-size-black,1,1,Fumetas,2690,2690,0,Fumetas,Fumetas,true,true,2026-05-09T05:57:33.752Z,Gizeh 3 Conos Pre-enrolados King Size Black
5851,Vibes Cono Preenrolado 1g (3u),Conos y blunts,Vibes,vibes,pre-roll-1g-3u,pre-roll-1g-3u,/productos/vibes/pre-roll-1g-3u,1,1,Piranha,2990,2990,0,Piranha,Piranha,true,true,2026-05-08T22:07:52.494Z,Cono Preenrolado Vibes 1g (3u)
5801,Limpiador de bong Fórmula Secreta 420 250mL,Limpieza,FORMULA SECRETA,formula-secreta,cleaner-bong-pipe-420-250ml,cleaner-bong-pipe-420-250ml,/productos/formula-secreta/cleaner-bong-pipe-420-250ml,1,1,Piranha,2994,2994,0,Piranha,Piranha,true,true,2026-05-08T22:07:53.925Z,Limpiador de bong Fórmula Secreta 420 250mL
5820,Focus V Dab Swabs – Cotonos de Limpieza 30 uds.,Limpieza,Focus V,focus-v,swabs,swabs,/productos/focus-v/swabs,1,1,Fumetas,3190,3190,0,Fumetas,Fumetas,true,true,2026-05-14T13:32:24.347Z,Focus V Dab Swabs – Cotonos de Limpieza 30 uds.
5805,Limpiador de resina para manos de Mi - GB The Green Brand,Limpieza,,gb-the-green-brand,cleaner-hands,cleaner-hands,/productos/gb-the-green-brand/cleaner-hands,1,1,GrowBarato Chile,3500,3500,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-18T15:32:51.192Z,Limpiador de resina para manos de Mi - GB The Green Brand
5831,G-Rollz Conos Pre-enrolados Pink King Size,Conos y blunts,G-Rollz,g-rollz,g-rollz-pre-roll-pink-king-size,g-rollz-pre-roll-pink-king-size,/productos/g-rollz/g-rollz-pre-roll-pink-king-size,2,1,Fumetas,3590,8490,136,Fumetas,Fumetas,true,true,2026-05-18T06:49:42.768Z,G-Rollz 6 Conos Pre Enrolados Lightly Dyed Pink King Size | G-Rollz 20 Conos Pre Enrolados Lightly Dyed Pink King Size
5832,G-Rollz Conos Pre-enrolados Bio Organic King Size,Conos y blunts,G-Rollz,g-rollz,g-rollz-pre-roll-bio-organic-king-size,g-rollz-pre-roll-bio-organic-king-size,/productos/g-rollz/g-rollz-pre-roll-bio-organic-king-size,2,1,Fumetas,3590,8490,136,Fumetas,Fumetas,true,true,2026-05-18T06:49:41.739Z,G-Rollz 6 Conos Pre Enrolados Bio Organic Hemp King Size | G-Rollz 20 Conos Pre Enrolados Bio Organic Hemp King Size
